intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
2941000,0.001578887466822426,0.9889001009081736,0.0015783506128724692,0.03513133405261237,182.07925170068026,197.0,180.2909520542762,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_001747815.1 Staphylococcus equorum strain=947_12, ASM174781v1",a83fba77e90466c05a72db2c486456ed,0.9892364614867137,2940000,10,66784000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.8121275277649892,0.9996509678793039,0.9058892478221465,0.9996509678793039,False,535313,2403298,15237480,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus equorum
2940000,0.0015783506128724692,0.9811511275664759,0.0015649292641235538,0.050368564880807064,263.28987993138935,273.0,101.05209167583348,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_900163675.1 Corynebacterium sp. JB4 strain=JB4, ASM90016367v1",d9509d286d2ed617e208220d855afb7d,0.9895658027600135,2915000,11,63869000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.8121186185594998,0.9996617019089378,0.9058901602342189,0.9996617019089378,False,767490,3170788,15237480,Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium casei
2670000,0.0014334000463841813,0.8786962365591398,0.001403873079136567,0.0464183710167298,270.47762906309754,274.0,190.64963755217673,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_000422745.1 Microbacterium gubbeenense DSM 15944 strain=DSM 15944, ASM42274v1",71ff61533e9b0bef303fd06e434b9c67,0.8971774193548387,2615000,12,61254000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.8095989133574925,0.9965060649954874,0.90305248917649,0.9965060649954874,False,707299,3878087,15237480,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium gubbeenense;Microbacterium gubbeenense DSM 15944
2521000,0.0013534088078406446,0.6921981776765376,0.0013050919523445485,0.005963978295623686,37.382147264500205,27.0,68.28034012714014,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_014400405.1 Brachybacterium sp. Z12 strain=Z12, ASM1440040v1",4dfbb0efc26bdfda989a33d5d2294e63,0.7178246013667426,2431000,13,58823000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.808100641573615,0.9893624660125959,0.8987315537931055,0.9893624660125959,False,90876,3968963,15237480,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Dermabacteraceae;Brachybacterium;Brachybacterium sp. Z12
2500000,0.0013421348748915555,0.8483664772727273,0.0012825440864463705,0.07159550004331425,456.64922561741315,524.0,204.25783742276806,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_900163565.1 Agrococcus casei LMG 22410 strain=LMG 22410, ASM90016356v1",456c5de009522e30c1c79992148dcbab,0.8877840909090909,2389000,14,56434000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.8078826163371036,0.9961677905535379,0.9020252034453207,0.9961677905535379,False,1090935,5059898,15237480,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Agrococcus;Agrococcus casei;Agrococcus casei LMG 22410
2202000,0.0011821523978044822,0.7804614275414564,0.001162288801656087,0.00043898334895271394,3.089607390300231,3.0,5.504590407128002,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_005864455.1 Staphylococcus xylosus strain=FAM 20833, ASM586445v1",4e73167653605b490f787f488dd4ffc9,0.7937995674116799,2165000,15,54269000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.8045816285262667,0.992578505867176,0.8985800671967213,0.992578505867176,False,6689,5066587,15237480,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus xylosus
2059000,0.001105382282960685,0.7557027225901398,0.001102698013210902,0.0737935669152642,547.4333008763389,594.0,183.5974152518406,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_019120175.1 Candidatus Corynebacterium faecigallinarum, ASM1912017v1",3333fea534e775767acecabbc1afa0a3,0.7575423105224429,2054000,16,52215000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.802840800820474,0.991082710282481,0.8969617555514775,0.991082710282481,False,1124428,6191015,15237480,Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Candidatus Corynebacterium faecigallinarum
2046000,0.001098403181611249,0.8502495840266223,0.0010973294737113358,0.0009078929061760868,6.768101761252447,6.0,5.044037005469025,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_019650215.1 Marinilactibacillus psychrotolerans strain=B7-9-5, ASM1965021v1",c618f6420343a1d45da217acef3d6a6b,0.85108153078203,2044000,17,50171000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.8026767852743527,0.9948119771270229,0.8987443812006878,0.9948119771270229,False,13834,6204849,15237480,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Marinilactibacillus;Marinilactibacillus psychrotolerans
2021000,0.0010849818328623334,0.9325946445060018,0.0010844449789123769,0.001089025219393233,8.214851485148515,8.0,4.173392525986879,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_003521095.1 Aerococcaceae bacterium, ASM352109v1",540cb4aba67cd57816ccb19ed4d6affb,0.933056325023084,2020000,18,48151000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.8023585163797358,0.9977673441514788,0.9000629302656074,0.9977673441514788,False,16594,6221443,15237480,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;unassigned;Aerococcaceae bacterium
1969000,0.0010570654274645892,0.7553763440860215,0.001055991719564676,0.0012756046275368368,9.881545500762583,10.0,5.101581246623562,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_003123745.1 Ancrocorticia populi strain=sk1b4, ASM312374v1",359b191ade0119fdd292578a15423530,0.7561443932411674,1967000,19,46184000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.8016841293193373,0.9910236615112308,0.8963538954152841,0.9910236615112308,False,19437,6240880,15237480,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Ancrocorticia;Ancrocorticia populi
1911000,0.001025927898367105,0.44979728118292395,0.0010125065496181895,0.0017411671746246755,14.067338282078474,5.0,42.264684133928036,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_014897885.1 Halomonas sp. 3D7M strain=3D7M, ASM1489788v1",747843a67e0091629f5eb72e9e05f198,0.4557595993322204,1886000,20,44298000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.8009112871898093,0.9749705065257044,0.8879408968577569,0.9749705065257044,False,26531,6267411,15237480,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. 3D7M
1870000,0.0010039168864188835,0.6487143849895761,0.0010023063245690137,0.001540346566492622,12.571505088377075,12.0,17.75041516100859,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_003971195.1 Flaviflexus sp. H23T48 strain=H23T48, ASM397119v1",2d1177d91597586558b77dd1a410b121,0.6497567755385685,1867000,21,42431000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.8003511492280833,0.9861879774476843,0.8932695633378838,0.9861879774476843,False,23471,6290882,15237480,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Flaviflexus;Flaviflexus ciconiae
1623000,0.0008713139607795978,0.6238993710691824,0.0007988386775354538,0.007847032448935125,80.35551075268818,85.0,43.59863165280759,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_019117025.1 Candidatus Microbacterium stercoravium, ASM1911702v1",9b0609d07a3f56e3c19da664f1809ef9,0.680503144654088,1488000,22,40943000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.7967020913285696,0.9876599055242685,0.8921809984264191,0.9876599055242685,False,119569,6410451,15237480,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Candidatus Microbacterium stercoravium
4131000,0.002217743667270806,0.3394212523719165,0.0007682380023879264,0.012075815686058325,128.58490566037736,95.0,172.663371090269,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_002332325.1 Brevibacterium aurantiacum strain=962_8, ASM233232v1",d8a219e9bfe24ee158b9fc63b6e36183,0.9798387096774194,1431000,23,39512000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.8210776620465091,0.9993432060151279,0.9102104340308186,0.9993432060151279,False,184005,6594456,15237480,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium aurantiacum
1365000,0.0007328056416907893,0.03807000418351694,0.0007328056416907893,0.00010644804783993154,1.1882783882783883,1.0,0.5182475784184587,/Users/emilycpweiss/Downloads/genbank-2022-4/signatures/036d2e38ccde0db085554d46288370d0.sig.gz,"GCA_008931945.1 Penicillium sp. BW_162_3FA strain=BW_162_3FA, ASM893194v1",036d2e38ccde0db085554d46288370d0,0.03807000418351694,1365000,24,38147000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.792265248324987,0.8999375069447733,0.8461013776348801,0.8999375069447733,False,1622,6596078,15237480,Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium sp. BW_162_3FA
1354000,0.0007269002482412665,0.246675660050106,0.0006871730559444764,0.0023307659796764292,27.74609375,1.0,75.17067289087022,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_021021315.1 Halomonas sp. IOP_14 strain=IOP_14, ASM2102131v1",955a12a17be1210790e033a3c3df3534,0.2609365966467527,1280000,25,36867000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.7920584875842558,0.9575876761069124,0.8748230818455841,0.9575876761069124,False,35515,6631593,15237480,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. IOP_14
1325000,0.0007113314836925245,0.45093031740240785,0.0006635514821463851,0.0002786550006956531,3.4352750809061487,1.0,16.612074555600675,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_001747655.1 Staphylococcus saprophyticus strain=BC4, ASM174765v1",2fdfb3ca13c9999bbdc4d59ab7dd1604,0.48340021889821233,1236000,26,35631000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.7915054990157607,0.9768240637288743,0.8841647813723175,0.9768240637288743,False,4246,6635839,15237480,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus saprophyticus
1163000,0.0006243611437995516,0.5324183625177473,0.0006039606937012,0.00014910602015556377,2.0195555555555558,1.0,2.6408028708082574,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_900109085.1 Alkalibacterium gilvum strain=DSM 25751, IMG-taxon 2616644817 annotated assembly",a839f934bff1f98f912878fb53519420,0.5504022716516801,1125000,27,34506000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.7881828184427171,0.9809228374742965,0.8845528279585069,0.9809228374742965,False,2272,6638111,15237480,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alkalibacterium;Alkalibacterium gilvum
3874000,0.0020797722021319545,0.23920493488690883,0.0005620860856045835,0.002666779546224179,38.810888252149,25.0,99.40398580230492,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_900163615.1 Corynebacterium xerosis strain=B Mi 98.15, ASM90016361v1",116a6f9fcbf3b20cf1c5952c632b8b16,0.8850811057802147,1047000,28,33459000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.8193781519280445,0.9960698082339869,0.9077239800810157,0.9960698082339869,False,40635,6678746,15237480,Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium xerosis
1464000,0.0007859541827364949,0.21131741821396993,0.0005132323761585308,0.0017785093073132828,28.347280334728033,2.0,62.99738241663849,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_014897515.1 Brevibacterium sp. FME17 strain=FME17, ASM1489751v1",4d9a963be3a0800b9350fe5813b1aedd,0.32360742705570295,956000,29,32503000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.7940567164432607,0.9642599845802836,0.8791583505117722,0.9642599845802836,False,27100,6705846,15237480,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium sp. FME17
909000,0.00048800024051056957,0.2089310504396113,0.00048477911681082985,7.73093713658689e-05,1.3045404208194906,1.0,0.6548662584623441,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_002810445.1 Advenella sp. S44 strain=S44, ASM281044v1",6462fd7a53c1dde024b6c4255a9215ed,0.2103192966219343,903000,30,31600000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.7819425385384307,0.9509493611090316,0.8664459498237311,0.9509493611090316,False,1178,6707024,15237480,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Advenella;Advenella sp. S44
950000,0.0005100112524587911,0.27713117332494497,0.00047296832991178413,0.000268351459690185,4.641316685584563,1.0,39.33817778745614,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_003041455.1 Staphylococcus succinus strain=SNUC 4645, ASM304145v1",ed75eebe87db8bb4e69c10b56658465c,0.2988361119849009,881000,31,30719000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.7830561331069349,0.9617860781382036,0.8724211056225692,0.9617860781382036,False,4089,6711113,15237480,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus succinus
4077000,0.002188753553973149,0.1717122790021797,0.0003806294505192451,0.004730637874504183,101.66854724964739,35.0,379.7409314880289,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_003335315.1 Brachybacterium alimentarium strain=862_8, ASM333531v1",c65375c9d31bb3b102ab9f030a2669f9,0.9874061516105594,709000,32,30010000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.8207292260212059,0.9995912505586679,0.910160238289937,0.9995912505586679,False,72083,6783196,15237480,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Dermabacteraceae;Brachybacterium;Brachybacterium alimentarium
3795000,0.002037360740085381,0.16280685502547476,0.0003774083268195054,0.002910258126671864,63.079658605974394,28.0,78.61640976887371,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_000167575.1 Brevibacterium aurantiacum strain=BL2, ASM16757v1",a82b05085f9daac08c4f9b3fbb661981,0.8788791106993978,703000,33,29307000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.8188337594880782,0.9958438889810364,0.9073388242345573,0.9958438889810364,False,44345,6827541,15237480,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium aurantiacum
1804000,0.0009684845257217464,0.2790510655408122,0.0003725766412698958,0.00029440563662757886,6.463976945244957,5.0,11.199436445246302,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_005864045.1 Facklamia tabacinasalis strain=FAM 24227, ASM586404v1",77748459730c859a2ab157e73e229d58,0.7253719340570969,694000,34,28613000,/Users/emilycpweiss/medaka/rawsr/wh2mon_2.fq.gz,whi2sr,b194a257,1862704000,31,DNA,1000,1862704,True,0.7994240019852239,0.9896963295378123,0.8945601657615181,0.9896963295378123,False,4486,6832027,15237480,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Ruoffia;Ruoffia tabacinasalis
