intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
2949000,0.004457079637992636,0.08525567932637489,0.004407203873986615,0.0036167330716415083,17.934842249657063,9.0,46.62046368017229,/Users/emilycpweiss/Downloads/cheesegenomes-k31-scaled1k/signatures/664370b040541641998e3f7e95b8a18f.sig.gz,rs17.pilon,664370b040541641998e3f7e95b8a18f,0.08622050697307254,2916000,12,62597000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8397749503745668,0.9239848643442751,0.881879907359421,0.9239848643442751,False,52298,6619557,14460011,Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium sp. ;RS-17
2776000,0.00419560972365804,0.8092981936630145,0.004130620091771405,0.010782979349047522,57.05159165751921,4.0,657.0849053937367,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_002285555.1 Psychrobacter sp. JB193 strain=JB193, ASM228555v1",5e8661e9febea0137dcdd01d51bcf8e0,0.8220313888066331,2733000,13,59864000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8381388472651711,0.9936981117259505,0.9159184794955608,0.9936981117259505,False,155922,6775479,14460011,Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter sp. JB193
2723000,0.004115506223890794,0.7271971167174938,0.003964367545084668,0.016887124083100627,93.09492947007243,108.0,52.69447889674736,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_001482305.1 Leucobacter sp. G161 strain=G161, ASM148230v1",0457f643b159955ce8550d056c566d76,0.7549209869697809,2623000,14,57241000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8376178267211345,0.9909718974282439,0.9142948620746891,0.9909718974282439,False,244188,7019667,14460011,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Leucobacter;Leucobacter sp. G161
2717000,0.004106437903162426,0.7254738015607581,0.003934139809323443,0.05134864696852582,285.24855935459084,324.0,553.2017394184688,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_900016235.2 Psychrobacter cibarius strain=W1, ASM90001623v2",985e7b5268de26b2cfcb5c9d660f264f,0.7572463768115942,2603000,15,54638000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8375582260309785,0.9910702186885751,0.9143142223597769,0.9910702186885751,False,742502,7762169,14460011,Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter cibarius
2735000,0.004133642865347528,0.7099089152635937,0.003887286818893544,0.001248408455567565,7.018662519440125,6.0,7.304026036707003,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_000834055.1 Leucobacter komagatae strain=VKM ST2845, ASM83405v1",53287861156ec500de75dfe9f0d7b660,0.7548992547612476,2572000,16,52066000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8377366477831699,0.9909709771735123,0.9143538124783411,0.9909709771735123,False,18052,7780221,14460011,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Leucobacter;Leucobacter komagatae
2688000,0.004062607686308649,0.6583675564681725,0.003876707111377115,0.0012500682053423057,7.0471734892787525,6.0,4.488898674405868,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_002332285.1 Glutamicibacter sp. BW77 strain=BW77, ASM233228v1",68179d37a76f7b00f8d03ac17b15d580,0.6899383983572895,2565000,17,49501000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8372683484609069,0.9880987110753394,0.9126835297681232,0.9880987110753394,False,18076,7798297,14460011,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Glutamicibacter;Glutamicibacter sp. BW77
2465000,0.0037255684325709897,0.6249354672173464,0.0036590674138962946,0.0022737188789137158,13.580338703015283,13.0,6.339546424887331,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_900163635.1 Leucobacter sp. 7(1) strain=7(1), ASM90016363v1",00f0095fcabd8dbc6a308ff7492da61d,0.6362932369643779,2421000,18,47080000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8349325115259546,0.9855220934594111,0.9102273024926828,0.9855220934594111,False,32878,7831175,14460011,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Leucobacter;Leucobacter sp. 7(1)
2316000,0.003500371801149863,0.48279457768508866,0.0034988604143618017,0.00083962591729702,5.244492440604752,3.0,71.09105777511482,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_002806845.1 Marinomonas sp. ef1 strain=ef1, ASM280684v1",4a82424fc21703cbfb1aa27058b770a2,0.4830031282586027,2315000,19,44765000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8332549008252023,0.9767981690729944,0.9050265349490983,0.9767981690729944,False,12141,7843316,14460011,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas;Marinomonas sp. ef1
1877000,0.002836873001190973,0.38747675139491633,0.0028338502276148503,0.0003708849184139625,2.8602666666666665,2.0,1.8655315405773467,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_014897305.1 Pseudomonas sp. FME51 strain=FME51, ASM1489730v1",c52a5afddc8ccd3f69996efc3a20d272,0.3878900599297376,1875000,20,42890000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.827624893437037,0.9699124568140285,0.8987686751255328,0.9699124568140285,False,5363,7848679,14460011,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. FME51
1670000,0.0025240159360622933,0.5463709677419355,0.0024575149173875982,0.0004428765648933462,3.93849938499385,3.0,5.335476772070232,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_000422745.1 Microbacterium gubbeenense DSM 15944 strain=DSM 15944, ASM42274v1",71ff61533e9b0bef303fd06e434b9c67,0.5611559139784946,1626000,21,41264000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8245111235360876,0.9815352945099719,0.9030232090230297,0.9815352945099719,False,6404,7855083,14460011,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium gubbeenense;Microbacterium gubbeenense DSM 15944
1542000,0.002330558427190453,0.5212981744421906,0.002330558427190453,0.0009063616894897245,8.49935149156939,8.0,5.639718061472563,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_003987495.1 Vagococcus salmoninarum strain=NCFB 2777, ASM398749v1",40574ae8f76ad838fc74a3de154aaa23,0.5212981744421906,1542000,22,39722000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8223929046000481,0.9792052843712604,0.9007990944856543,0.9792052843712604,False,13106,7868189,14460011,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Vagococcus;Vagococcus salmoninarum
1523000,0.002301842078217289,0.34979329352319705,0.002301842078217289,0.000263277808018265,2.499671700590939,2.0,1.5739069487392683,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_900163865.1 Sphingobacterium sp. JB170 strain=JB170, ASM90016386v1",aed34891834d2c56dddb4fce52961e47,0.34979329352319705,1523000,23,38199000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8220640609210523,0.966683356249832,0.8943737085854422,0.966683356249832,False,3807,7871996,14460011,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;Sphingobacterium sp. JB170
1492000,0.00225498908778739,0.5038917089678511,0.0022504549274232066,0.002096609746700746,20.360644728005372,20.0,7.2653502895219555,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_002320655.1 Oblitimonas sp. UBA1679, ASM232065v1",ae469023c247d91f1159936e6a640002,0.5049069373942471,1489000,24,36710000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8215189064170788,0.97819665229315,0.8998577793551144,0.97819665229315,False,30317,7902313,14460011,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Thiopseudomonas;Oblitimonas sp. UBA1679
1289000,0.0019481775698109557,0.2710686359687228,0.0018862107115004444,0.0010189480492096444,11.806089743589743,2.0,88.5129149715519,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_002216165.1 Halomonas sp. N3-2A strain=N3-2A, ASM221616v1",199feaf89d58f802edd06ef5fde11d9f,0.27997393570807994,1248000,25,35462000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8176522996552918,0.9597653880500798,0.8887088438526858,0.9597653880500798,False,14734,7917047,14460011,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. N3-2A
1153000,0.0017426289666346252,0.36726228462029353,0.0017396061930585027,0.00019183941146379488,2.41007819287576,2.0,1.7779524075889366,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_016757695.1 Lacticaseibacillus paracasei subsp. tolerans strain=S-NB, ASM1675769v1",2345e44bdee6308095e758e43c8c4830,0.3679004467134652,1151000,26,34311000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8147166851211859,0.9682584605292103,0.8914875728251981,0.9682584605292103,False,2774,7919821,14460011,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus paracasei
1148000,0.001735072032694319,0.18503489693231617,0.001722980938389829,0.00029702605343799533,3.767543859649123,2.0,24.20148246733033,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_016613195.1 Pseudomonas sp. MF6754 strain=MF6754, ASM1661319v1",5c88128962f089bd1ae0067faba4fc92,0.18633338743710437,1140000,27,33171000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8146024765916906,0.9472420950010693,0.8809222857963799,0.9472420950010693,False,4295,7924116,14460011,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. MF6754
16236000,0.02453887589096251,0.04578559563865582,0.0016247407971658474,0.00034266917224336826,4.609302325581395,4.0,4.803671752310734,/Users/emilycpweiss/Downloads/genbank-2022-4/signatures/661ad437e2604379fe3ca00960181c06.sig.gz,"GCA_013305595.1 Geotrichum candidum strain=LMA-317, LMA-317_V2",661ad437e2604379fe3ca00960181c06,0.691511563524852,1075000,28,32096000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8872782339794628,0.9881713089554428,0.9377247714674528,0.9881713089554428,False,4955,7929071,14460011,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Dipodascaceae;Geotrichum;Geotrichum candidum
2484000,0.0037542847815441537,0.332391713747646,0.0016005586085568674,0.011893213635867912,162.3947119924457,26.0,211.87474476604393,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_904846655.1 Psychrobacter sp. NC44, Psychrobacter sp NC44",ef39cb5e45efed55819d12d06ace70de,0.7796610169491526,1059000,29,31037000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.835139340673118,0.9920032408116479,0.913571290742383,0.9920032408116479,False,171976,8101047,14460011,Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter sp. NC44
1088000,0.0016443888254106438,0.33181818181818185,0.0014343060618701295,0.0005164588049068566,7.869336143308746,2.0,63.956483803667126,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_002366815.1 Psychrobacter sp. UBA3068, ASM236681v1",caebb3b637fd5c909a3811d182385647,0.3804195804195804,949000,30,30088000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8131931170928025,0.9693041950642105,0.8912486560785065,0.9693041950642105,False,7468,8108515,14460011,Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter sp. UBA3068
927000,0.001401055552532782,0.027398072646404745,0.0013965213921685981,0.00012932216994855674,2.0238095238095237,2.0,1.3854048240458035,/Users/emilycpweiss/Downloads/genbank-2022-4/signatures/d8d79dd301038304f2ca0195a8bfc03c.sig.gz,"GCA_017657125.1 Scopulariopsis brevicaulis strain=MRI360, ASM1765712v1",d8d79dd301038304f2ca0195a8bfc03c,0.02748702742772424,924000,31,29164000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8090030757527926,0.8905314940464056,0.8497672848995992,0.8905314940464056,False,1870,8110385,14460011,Eukaryota;Ascomycota;Sordariomycetes;Microascales;Microascaceae;Scopulariopsis;Scopulariopsis brevicaulis
949000,0.0014343060618701295,0.2169230769230769,0.0012786332226998205,0.00019163194274195226,3.275413711583924,2.0,2.4703510449139614,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_000426765.1 Vibrio litoralis DSM 17657 strain=DSM 17657, ASM42676v1",2edf2a8b90b9e84daf79ad97a6d74955,0.24333333333333335,846000,32,28318000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8096154156255919,0.9554325915707906,0.8825240035981913,0.9554325915707906,False,2771,8113156,14460011,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio litoralis;Vibrio litoralis DSM 17657
3304000,0.004993621947754381,0.19317073170731708,0.0011970183361445128,0.0003670121689395672,6.700757575757576,5.0,5.426515468802211,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_001729525.1 Brevibacterium aurantiacum strain=SMQ-1335, ASM172952v1",745b1f323abd6fd2d9e81b15f74823d5,0.8058536585365854,792000,33,27526000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8428598060499007,0.9930611817356672,0.9179604938927839,0.9930611817356672,False,5307,8118463,14460011,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium aurantiacum
3975000,0.006007762482543482,0.1842680262199563,0.0011471425721384914,0.0007578140846504197,14.437417654808959,12.0,11.377622753627035,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_003335305.1 Brachybacterium alimentarium strain=900_8, ASM333530v1",26d326b02f007028de143588e79bb644,0.9650400582665696,759000,34,26767000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8479018302626253,0.9988527338604325,0.9233772820615289,0.9988527338604325,False,10958,8129421,14460011,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Dermabacteraceae;Brachybacterium;Brachybacterium alimentarium
741000,0.001119937609953389,0.062237527297161095,0.001119937609953389,0.00010034570513120633,1.9581646423751686,2.0,0.9506749530098091,/Users/emilycpweiss/Downloads/genbank-2022-4/signatures/a8ede917705cd4ecc3d0ec6c096a29a6.sig.gz,"GCA_000006445.2 Debaryomyces hansenii CBS767 strain=CBS767, ASM644v2",a8ede917705cd4ecc3d0ec6c096a29a6,0.062237527297161095,741000,35,26026000,/Users/emilycpweiss/medaka/rawsr/el12week_2.fq.gz,el12sr,f4444a3b,661644000,31,DNA,1000,661644,True,0.8031796645485895,0.9143205106260187,0.8587500875873041,0.9143205106260187,False,1451,8130872,14460011,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Debaryomyces;Debaryomyces hansenii;Debaryomyces hansenii CBS767
